Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
REACTOME_PATHWAY	R-HSA-8939236~RUNX1 regulates transcription of genes involved in differentiation of HSCs	7	1.923076923	0.058107792	"H2AX, PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3"	266	116	11153	2.530172414	1	0.457648953	0.422383535
REACTOME_PATHWAY	R-HSA-68886~M Phase	16	4.395604396	0.058547347	"H2AX, SEC13, PSMD13, RAB1B, SSNA1, ADRM1, PMF1, TUBA4A, PSMB6, PSMC5, ACTR1A, DYNC1LI2, PSMD2, LMNA, PSMD3, NDEL1"	266	404	11153	1.660537482	1	0.457952532	0.422663721
REACTOME_PATHWAY	R-HSA-9663891~Selective autophagy	6	1.648351648	0.060555126	"VCP, DYNC1LI2, TOMM40, PLIN3, PRKAB1, TUBA4A"	266	89	11153	2.826645265	1	0.470435057	0.434184369
REACTOME_PATHWAY	R-HSA-9033241~Peroxisomal protein import	5	1.373626374	0.062452675	"HMGCL, ECH1, ACAA1, DHRS4, PEX26"	266	63	11153	3.327664399	1	0.481898341	0.444764318
KEGG_PATHWAY	hsa04144:Endocytosis	12	3.296703297	0.031029782	"ARPC1B, CHMP1A, ARPC5L, AP2S1, VPS37C, CLTB, ARPC4, SNF8, HRAS, VPS28, DNM2, EPN2"	205	252	8865	2.059233449	0.999866386	0.47433457	0.457573631
KEGG_PATHWAY	hsa04142:Lysosome	8	2.197802198	0.032519318	"PLA2G15, CLN3, GGA1, ATP6V0B, CLTB, AP1S1, AP3S2, AP1M2"	205	132	8865	2.620842572	0.999913549	0.47433457	0.457573631
KEGG_PATHWAY	hsa05100:Bacterial invasion of epithelial cells	6	1.648351648	0.033521878	"ARPC1B, ARPC5L, CLTB, ELMO3, ARPC4, DNM2"	205	78	8865	3.326454034	0.999935532	0.47433457	0.457573631
REACTOME_PATHWAY	R-HSA-69242~S Phase	8	2.197802198	0.064793701	"PSMB6, CCNA1, POLD4, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3"	266	149	11153	2.251198466	1	0.496606759	0.458339338
REACTOME_PATHWAY	R-HSA-446219~Synthesis of substrates in N-glycan biosythesis	5	1.373626374	0.065429529	"DPM2, GMDS, SLC35C1, DOLK, GFUS"	266	64	11153	3.275669643	1	0.498136814	0.45975149
KEGG_PATHWAY	hsa04210:Apoptosis	8	2.197802198	0.037341309	"DFFA, MAP2K2, LMNA, HTRA2, FADD, CAPN1, HRAS, TUBA4A"	205	136	8865	2.543758967	0.999978978	0.49119167	0.473835073
KEGG_PATHWAY	hsa04066:HIF-1 signaling pathway	7	1.923076923	0.039616109	"MAP2K2, EGLN2, RPS6KB2, EIF4EBP1, HMOX1, LTBR, ALDOA"	205	109	8865	2.777131349	0.999989238	0.49119167	0.473835073
KEGG_PATHWAY	hsa04910:Insulin signaling pathway	8	2.197802198	0.039920171	"MAP2K2, PRKAR2A, RPS6KB2, EIF4EBP1, CALM3, HRAS, PRKAB1, PPP1CA"	205	138	8865	2.506892895	0.99999016	0.49119167	0.473835073
REACTOME_PATHWAY	R-HSA-69206~G1/S Transition	7	1.923076923	0.068417585	"PSMB6, CCNA1, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3"	266	121	11153	2.425619835	1	0.5144956	0.474849704
REACTOME_PATHWAY	R-HSA-1268020~Mitochondrial protein import	5	1.373626374	0.068479274	"TOMM40, SAMM50, TIMM17B, CYC1, ATP5MC1"	266	65	11153	3.225274725	1	0.5144956	0.474849704
WIKIPATHWAYS	WP5124:Alzheimer 39 s disease	16	4.395604396	0.001709866	"MAP2K2, PSMD13, ADRM1, WIPI2, TUBA4A, PSMB6, FRAT1, PSMC5, PSMD2, PSMD3, DVL1, PPIF, CALM3, FADD, CAPN1, HRAS"	212	263	8749	2.510653562	0.546442986	0.476482105	0.476482105
WIKIPATHWAYS	WP2059:Alzheimer 39 s disease and miRNA effects	16	4.395604396	0.002062693	"MAP2K2, PSMD13, ADRM1, WIPI2, TUBA4A, PSMB6, FRAT1, PSMC5, PSMD2, PSMD3, DVL1, PPIF, CALM3, FADD, CAPN1, HRAS"	212	268	8749	2.46381301	0.614782974	0.476482105	0.476482105
KEGG_PATHWAY	hsa00051:Fructose and mannose metabolism	4	1.098901099	0.042606336	"TPI1, GMDS, GFUS, ALDOA"	205	34	8865	5.087517934	0.999995547	0.502399715	0.484647075
REACTOME_PATHWAY	R-HSA-442755~Activation of NMDA receptors and postsynaptic events	6	1.648351648	0.070382793	"PRKAR2A, RPS6KA1, CALM3, HRAS, PRKAB1, TUBA4A"	266	93	11153	2.705069124	1	0.525340849	0.484859243
KEGG_PATHWAY	hsa05169:Epstein-Barr virus infection	10	2.747252747	0.045989758	"CCNA1, PSMC5, IRAK1, IRF3, PSMD13, PSMD2, ADRM1, PSMD3, FADD, IKBKE"	205	204	8865	2.119799139	0.999998365	0.520604057	0.502208154
REACTOME_PATHWAY	R-HSA-8876725~Protein methylation	3	0.824175824	0.073781026	"VCP, CALM3, ETFB"	266	19	11153	6.620300752	1	0.547129423	0.504968837
REACTOME_PATHWAY	R-HSA-69481~G2/M Checkpoints	8	2.197802198	0.07444117	"H2AX, PSMB6, BABAM1, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3"	266	154	11153	2.178107607	1	0.548463332	0.506199958
REACTOME_PATHWAY	R-HSA-9675108~Nervous system development	20	5.494505495	0.075137835	"FARP2, LYPLA2, MAP2K2, PSMD13, ARPC1B, ADRM1, CLTB, ARPC4, TUBA4A, DNM2, PSMB6, PSMC5, PRKAR2A, PSMD2, PSMD3, CFL1, RPS6KA1, AP2S1, MYH14, HRAS"	266	560	11153	1.49744898	1	0.54964396	0.507289609
REACTOME_PATHWAY	R-HSA-5688426~Deubiquitination	12	3.296703297	0.075606698	"PSMB6, BABAM1, TFPT, CCNA1, VCP, PSMC5, PSMD13, TAF10, PSMD2, ADRM1, PSMD3, OTUB1"	266	283	11153	1.777889955	1	0.54964396	0.507289609
REACTOME_PATHWAY	R-HSA-195721~Signaling by WNT	13	3.571428571	0.076045311	"H2AX, PSMD13, CTNNBIP1, ADRM1, CLTB, PSMB6, FRAT1, PSMC5, PSMD2, PSMD3, DVL1, AP2S1, CALM3"	266	318	11153	1.714061096	1	0.54964396	0.507289609
KEGG_PATHWAY	hsa05017:Spinocerebellar ataxia	8	2.197802198	0.048345746	"PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3, PPIF, WIPI2"	205	144	8865	2.402439024	0.999999188	0.526224849	0.507630332
REACTOME_PATHWAY	R-HSA-3928662~EPHB-mediated forward signaling	4	1.098901099	0.077337629	"ARPC1B, CFL1, ARPC4, HRAS"	266	42	11153	3.993197279	1	0.550273174	0.507870338
REACTOME_PATHWAY	R-HSA-201681~TCF dependent signaling in response to WNT	10	2.747252747	0.077471306	"H2AX, PSMB6, FRAT1, PSMC5, PSMD13, PSMD2, CTNNBIP1, ADRM1, PSMD3, DVL1"	266	219	11153	1.914546641	1	0.550273174	0.507870338
REACTOME_PATHWAY	R-HSA-72203~Processing of Capped Intron-Containing Pre-mRNA	12	3.296703297	0.077969062	"XAB2, SEC13, PUF60, POLDIP3, DDX23, CSTF1, PRPF31, DDX41, SNRNP35, TXNL4A, SNRPB, FAM50A"	266	285	11153	1.765413534	1	0.550273174	0.507870338
REACTOME_PATHWAY	R-HSA-6799198~Complex I biogenesis	5	1.373626374	0.078059767	"NDUFS7, NDUFS6, NDUFB11, NDUFV1, TMEM186"	266	68	11153	3.082983193	1	0.550273174	0.507870338
REACTOME_PATHWAY	R-HSA-204005~COPII-mediated vesicle transport	5	1.373626374	0.081394746	"NAPA, SEC13, PPP6R1, LMAN2, RAB1B"	266	69	11153	3.038302277	1	0.569207926	0.525346019
REACTOME_PATHWAY	R-HSA-9656223~Signaling by RAF1 mutants	4	1.098901099	0.081742644	"MAP2K2, CSK, CALM3, HRAS"	266	43	11153	3.900332226	1	0.569207926	0.525346019
REACTOME_PATHWAY	R-HSA-9837999~Mitochondrial protein degradation	6	1.648351648	0.083827167	"SHMT2, ECH1, HTRA2, MRPS2, MRPL12, NDUFV1"	266	98	11153	2.567055394	1	0.580185607	0.535477784
REACTOME_PATHWAY	R-HSA-9609646~HCMV Infection	8	2.197802198	0.087078572	"DYNC1LI2, SEC13, TRIM28, CHMP1A, VPS37C, SNF8, VPS28, TUBA4A"	266	160	11153	2.096428571	1	0.599058611	0.552896476
REACTOME_PATHWAY	R-HSA-164938~Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters	3	0.824175824	0.087878774	"AP2S1, AP1S1, AP1M2"	266	21	11153	5.989795918	1	0.600943473	0.554636095
REACTOME_PATHWAY	R-HSA-195258~RHO GTPase Effectors	13	3.571428571	0.088882333	"H2AX, SEC13, ARPC1B, ARPC4, RHOD, PMF1, TUBA4A, DYNC1LI2, CFL1, DVL1, MYH14, CALM3, NDEL1"	266	326	11153	1.671998247	1	0.604188243	0.55763083
WIKIPATHWAYS	WP183:Proteasome degradation	7	1.923076923	0.00365967	"H2AX, PSMB6, PSMC5, PSMD13, PSMD2, PSMD3, UBA1"	212	62	8749	4.659388314	0.816193002	0.563589201	0.563589201
KEGG_PATHWAY	hsa04211:Longevity regulating pathway	6	1.648351648	0.056178285	"CREB3, STK11, RPS6KB2, EIF4EBP1, HRAS, PRKAB1"	205	90	8865	2.882926829	0.999999922	0.58883165	0.568024878
REACTOME_PATHWAY	R-HSA-68867~Assembly of the pre-replicative complex	7	1.923076923	0.092014889	"H2AX, PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3"	266	131	11153	2.240458015	1	0.619783961	0.572024777
REACTOME_PATHWAY	"R-HSA-9716542~Signaling by Rho GTPases, Miro GTPases and RHOBTB3"	24	6.593406593	0.092262061	"H2AX, BCAP31, FARP2, VCP, SEC13, SHMT2, ARPC1B, ARHGEF16, ARPC4, RHOD, PMF1, TUBA4A, BCR, AKAP13, DYNC1LI2, SAMM50, CFL1, DVL1, MYH14, PLIN3, CSK, CALM3, CCT7, NDEL1"	266	722	11153	1.393747527	1	0.619783961	0.572024777
REACTOME_PATHWAY	R-HSA-8863678~Neurodegenerative Diseases	3	0.824175824	0.095204179	"PRDX2, LMNA, CAPN1"	266	22	11153	5.717532468	1	0.632111464	0.58340235
REACTOME_PATHWAY	R-HSA-8862803~Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models	3	0.824175824	0.095204179	"PRDX2, LMNA, CAPN1"	266	22	11153	5.717532468	1	0.632111464	0.58340235
REACTOME_PATHWAY	R-HSA-8856688~Golgi-to-ER retrograde transport	7	1.923076923	0.097203537	"NAPA, DYNC1LI2, ACTR1A, RAB1B, KIF22, COPE, TUBA4A"	266	133	11153	2.206766917	1	0.640515065	0.591158388
REACTOME_PATHWAY	R-HSA-166520~Signaling by NTRKs	7	1.923076923	0.099855369	"MAP2K2, RPS6KA1, AP2S1, NELFB, HRAS, RALGDS, DNM2"	266	134	11153	2.190298507	1	0.640515065	0.591158388
GOTERM_BP_DIRECT	GO:0045732~positive regulation of protein catabolic process	8	2.197802198	5.79E-04	"GGA1, VCP, EGLN2, RHBDD3, SGSM3, SNF8, ATG7, VPS28"	349	80	19416	5.563323782	0.611251087	0.598883799	0.598883799
GOTERM_BP_DIRECT	GO:0033539~fatty acid beta-oxidation using acyl-CoA dehydrogenase	4	1.098901099	8.46E-04	"GCDH, ACADVL, IVD, ETFB"	349	11	19416	20.2302683	0.748691147	0.598883799	0.598883799
GOTERM_BP_DIRECT	GO:0006886~intracellular protein transport	14	3.846153846	0.001605221	"NAPA, BCAP31, SEC13, RAB1B, CLTB, STX10, GGA1, MLPH, AP2S1, TIMM17B, AP1S1, STX4, AP3S2, AP1M2"	349	278	19416	2.801673847	0.92721306	0.598883799	0.598883799
GOTERM_BP_DIRECT	GO:0051014~actin filament severing	4	1.098901099	0.00179412	"FLII, CFL1, CAPG, VILL"	349	14	19416	15.89521081	0.946540913	0.598883799	0.598883799
GOTERM_BP_DIRECT	GO:0016236~macroautophagy	7	1.923076923	0.001835941	"VCP, MTMR14, VPS37C, HMOX1, SNF8, ATG7, VPS28"	349	72	19416	5.408787011	0.950071892	0.598883799	0.598883799
KEGG_PATHWAY	hsa04720:Long-term potentiation	5	1.373626374	0.068044113	"MAP2K2, RPS6KA1, CALM3, HRAS, PPP1CA"	205	67	8865	3.227156898	0.999999998	0.676598979	0.652690887
KEGG_PATHWAY	hsa05221:Acute myeloid leukemia	5	1.373626374	0.071055733	"CCNA1, MAP2K2, RPS6KB2, EIF4EBP1, HRAS"	205	68	8865	3.179698709	0.999999999	0.676598979	0.652690887
KEGG_PATHWAY	hsa04150:mTOR signaling pathway	8	2.197802198	0.07215274	"STK11, SEC13, MAP2K2, RPS6KA1, RPS6KB2, DVL1, EIF4EBP1, HRAS"	205	158	8865	2.18956468	0.999999999	0.676598979	0.652690887
KEGG_PATHWAY	hsa04666:Fc gamma R-mediated phagocytosis	6	1.648351648	0.077792223	"ARPC1B, CFL1, RPS6KB2, ARPC5L, ARPC4, DNM2"	205	99	8865	2.620842572	1	0.676598979	0.652690887
KEGG_PATHWAY	hsa05231:Choline metabolism in cancer	6	1.648351648	0.077792223	"MAP2K2, PCYT1A, RPS6KB2, EIF4EBP1, HRAS, RALGDS"	205	99	8865	2.620842572	1	0.676598979	0.652690887
KEGG_PATHWAY	hsa05161:Hepatitis B	8	2.197802198	0.082087375	"CCNA1, CREB3, MAP2K2, IRAK1, IRF3, FADD, HRAS, IKBKE"	205	163	8865	2.12240012	1	0.676598979	0.652690887
KEGG_PATHWAY	hsa05165:Human papillomavirus infection	13	3.571428571	0.082780786	"BCAP31, ATP6V0B, MAP2K2, CCNA1, CREB3, PKM, IRF3, RPS6KB2, DVL1, EIF4EBP1, FADD, HRAS, IKBKE"	205	333	8865	1.688200396	1	0.676598979	0.652690887
KEGG_PATHWAY	hsa04810:Regulation of actin cytoskeleton	10	2.747252747	0.083678319	"MYL5, MAP2K2, ARPC1B, CFL1, BDKRB2, ARPC5L, MYH14, ARPC4, HRAS, PPP1CA"	205	230	8865	1.880169671	1	0.676598979	0.652690887
KEGG_PATHWAY	hsa04140:Autophagy - animal	8	2.197802198	0.095005119	"STK11, MAP2K2, MTMR14, RPS6KB2, WIPI2, WDR45, HRAS, ATG7"	205	169	8865	2.047048636	1	0.715716782	0.690426436
KEGG_PATHWAY	hsa04530:Tight junction	8	2.197802198	0.097268124	"STK11, ARPC1B, ARPC5L, MYH14, ARPC4, PRKAB1, TUBA4A, TJP3"	205	170	8865	2.035007174	1	0.715716782	0.690426436
KEGG_PATHWAY	"hsa00280:Valine, leucine and isoleucine degradation"	4	1.098901099	0.097873572	"BCKDHA, HMGCL, IVD, ACAA1"	205	48	8865	3.603658537	1	0.715716782	0.690426436
KEGG_PATHWAY	hsa05135:Yersinia infection	7	1.923076923	0.098632348	"MAP2K2, IRAK1, IRF3, ARPC1B, RPS6KA1, ARPC5L, ARPC4"	205	138	8865	2.193531283	1	0.715716782	0.690426436
WIKIPATHWAYS	WP2359:Parkin ubiquitin proteasomal system pathway	7	1.923076923	0.007132608	"PSMC5, PSMD13, PSMD2, PSMD3, STUB1, UBA1, TUBA4A"	212	71	8749	4.068761626	0.963376784	0.823816209	0.823816209
GOTERM_BP_DIRECT	GO:0006364~rRNA processing	9	2.472527473	0.003175931	"EXOSC4, POP7, DDX49, DDX27, PIH1D1, DDX56, WDR74, RBFA, MRM3"	349	136	19416	3.681611326	0.994417882	0.863323995	0.863323995
GOTERM_BP_DIRECT	GO:0051016~barbed-end actin filament capping	4	1.098901099	0.005189281	"FLII, TWF2, CAPG, VILL"	349	20	19416	11.12664756	0.999793612	1	1
GOTERM_BP_DIRECT	GO:0016192~vesicle-mediated transport	12	3.296703297	0.006508376	"NAPA, ACTR1A, VPS9D1, RAB1B, CHMP1A, AP2S1, CLTB, PLIN3, AP1S1, STX4, AP3S2, AP1M2"	349	255	19416	2.618034721	0.999976296	1	1
GOTERM_BP_DIRECT	GO:0032543~mitochondrial translation	7	1.923076923	0.006901357	"HARS1, MTG1, MRPS12, MRPS2, MRPL28, MRPL12, AURKAIP1"	349	94	19416	4.142900689	0.999987567	1	1
GOTERM_BP_DIRECT	GO:0061077~chaperone-mediated protein folding	5	1.373626374	0.007831362	"CCT3, TRAP1, DFFA, FKBP4, CCT7"	349	44	19416	6.321958843	0.999997303	1	1
GOTERM_BP_DIRECT	GO:0009060~aerobic respiration	6	1.648351648	0.007916988	"NDUFS7, NDUFS6, NDUFB11, UQCRC1, ATP5F1D, NDUFV1"	349	69	19416	4.837672854	0.999997657	1	1
GOTERM_BP_DIRECT	GO:0006338~chromatin remodeling	28	7.692307692	0.008121317	"VCP, DDX49, DDX27, STK19, DDX41, PPM1G, TFPT, STK11, ZNHIT1, IRAK1, RPS6KA1, CSK, PSKH1, UPF1, PTPN18, MAP2K2, TAF10, PIH1D1, DDX56, CLK3, PPP1CA, BCR, ERN2, PKM, TAOK2, RPS6KB2, ERCC6, CSNK1G1"	349	917	19416	1.698724819	0.999998325	1	1
GOTERM_BP_DIRECT	GO:0071243~cellular response to arsenic-containing substance	3	0.824175824	0.00835101	"UROS, PPIF, HMOX1"	349	8	19416	20.86246418	0.999998852	1	1
GOTERM_BP_DIRECT	GO:0032446~protein modification by small protein conjugation	4	1.098901099	0.009801355	"CDC34, UBA1, SAE1, ATG7"	349	25	19416	8.901318052	0.999999895	1	1
GOTERM_BP_DIRECT	GO:0045739~positive regulation of DNA repair	5	1.373626374	0.009868687	"H2AX, BABAM1, TFPT, TRIM28, ERCC6"	349	47	19416	5.918429556	0.999999906	1	1
GOTERM_BP_DIRECT	GO:0016567~protein ubiquitination	17	4.67032967	0.013431749	"VCP, MARCHF2, EIPR1, NOSIP, DTX2, TRPC4AP, BSPRY, DCAF15, AIMP2, RNF126, CDC34, STUB1, UBA1, E4F1, SAE1, DCAF11, RNF121"	349	480	19416	1.97034384	1	1	1
WIKIPATHWAYS	WP4932:7q11 23 copy number variation syndrome	8	2.197802198	0.014668401	"H2AX, VPS9D1, CFL1, VPS37C, ERCC6, ATP5F1D, VPS28, ATP5MC1"	212	107	8749	3.085522835	0.998915889	1	1
GOTERM_BP_DIRECT	GO:0006626~protein targeting to mitochondrion	4	1.098901099	0.014774359	"BCAP31, TOMM40, AIP, TIMM17B"	349	29	19416	7.673550044	1	1	1
BIOCARTA	h_mPRPathway:How Progesterone Initiates the Oocyte Maturation	5	1.373626374	0.016275523	"PRKAR2A, ARPC1B, RPS6KA1, ARPC4, HRAS"	49	34	1623	4.870948379	0.910380772	1	1
GOTERM_BP_DIRECT	GO:0036258~multivesicular body assembly	4	1.098901099	0.019282593	"CHMP1A, VPS37C, SNF8, VPS28"	349	32	19416	6.954154728	1	1	1
GOTERM_BP_DIRECT	GO:0043162~ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	4	1.098901099	0.020935517	"RNF126, CHMP1A, VPS37C, VPS28"	349	33	19416	6.743422766	1	1	1
BIOCARTA	h_integrinPathway:Integrin Signaling Pathway	5	1.373626374	0.021722184	"BCR, MAP2K2, CSK, CAPN1, HRAS"	49	37	1623	4.476006619	0.960377289	1	1
GOTERM_BP_DIRECT	GO:0034605~cellular response to heat	5	1.373626374	0.022534077	"VCP, IRAK1, HTRA2, HMOX1, STUB1"	349	60	19416	4.636103152	1	1	1
GOTERM_BP_DIRECT	GO:0043161~proteasome-mediated ubiquitin-dependent protein catabolic process	12	3.296703297	0.025195668	"PSMB6, VCP, PSMC5, RNF126, CDC34, TRIM28, PSMD13, PSMD2, ADRM1, PSMD3, STUB1, DCAF11"	349	311	19416	2.146620109	1	1	1
GOTERM_BP_DIRECT	"GO:0000398~mRNA splicing, via spliceosome"	9	2.472527473	0.025407736	"XAB2, DDX23, NHP2, RALY, PRPF31, DDX41, SNRNP35, TXNL4A, SNRPB"	349	196	19416	2.554587451	1	1	1
GOTERM_BP_DIRECT	GO:0006979~response to oxidative stress	7	1.923076923	0.02698282	"PRDX2, RGS14, GSS, HMOX1, ERCC6, ATOX1, TXN2"	349	127	19416	3.066398935	1	1	1
GOTERM_BP_DIRECT	GO:0006888~endoplasmic reticulum to Golgi vesicle-mediated transport	7	1.923076923	0.02698282	"BCAP31, VCP, LMAN2, RAB1B, RABGGTA, YIF1A, COPE"	349	127	19416	3.066398935	1	1	1
GOTERM_BP_DIRECT	GO:1904874~positive regulation of telomerase RNA localization to Cajal body	3	0.824175824	0.028835049	"CCT3, NHP2, CCT7"	349	15	19416	11.12664756	1	1	1
GOTERM_BP_DIRECT	GO:0042776~proton motive force-driven mitochondrial ATP synthesis	5	1.373626374	0.02920566	"NDUFS7, NDUFS6, NDUFB11, ATP5F1D, NDUFV1"	349	65	19416	4.279479832	1	1	1
GOTERM_BP_DIRECT	GO:0007339~binding of sperm to zona pellucida	4	1.098901099	0.030328921	"CCT3, PRKAR2A, ALDOA, CCT7"	349	38	19416	5.856130297	1	1	1
GOTERM_BP_DIRECT	GO:0140588~chromatin looping	8	2.197802198	0.031179264	"UPF1, VCP, DDX49, DDX27, DDX23, DDX56, DDX41, ERCC6"	349	167	19416	2.665065285	1	1	1
WIKIPATHWAYS	WP3888:VEGFA VEGFR2 signaling	18	4.945054945	0.031762163	"NAPA, MAP2K2, FLII, ARPC5L, PPM1G, PPP1CA, PRDX2, GIPC1, TAOK2, CFL1, AP2S1, CSK, FADD, ALDOA, ABCF2, CCT7, HRAS, SLC25A11"	212	432	8749	1.719536164	0.999999666	1	1
GOTERM_BP_DIRECT	GO:0006695~cholesterol biosynthetic process	4	1.098901099	0.032432323	"EBP, NSDHL, MVK, PMVK"	349	39	19416	5.70597311	1	1	1
GOTERM_BP_DIRECT	GO:0042176~regulation of protein catabolic process	3	0.824175824	0.032570366	"PSMD2, PSMD3, SNF8"	349	16	19416	10.43123209	1	1	1
WIKIPATHWAYS	WP4629:Aerobic glycolysis	3	0.824175824	0.032588233	"PKM, TPI1, ALDOA"	212	12	8749	10.31721698	0.999999775	1	1
WIKIPATHWAYS	WP2003:miR targeted genes in leukocytes	8	2.197802198	0.033752626	"PTPA, PHC2, CDCP1, PKM, PPIF, HMOX1, CAPG, TXN2"	212	127	8749	2.599613728	0.999999871	1	1
GOTERM_BP_DIRECT	GO:0033014~tetrapyrrole biosynthetic process	2	0.549450549	0.035526384	"UROS, HMBS"	349	2	19416	55.63323782	1	1	1
GOTERM_BP_DIRECT	GO:0009440~cyanate catabolic process	2	0.549450549	0.035526384	"MPST, TST"	349	2	19416	55.63323782	1	1	1
GOTERM_BP_DIRECT	GO:0042351~'de novo' GDP-L-fucose biosynthetic process	2	0.549450549	0.035526384	"GMDS, GFUS"	349	2	19416	55.63323782	1	1	1
WIKIPATHWAYS	WP4949:16p11 2 proximal deletion syndrome	6	1.648351648	0.036156226	"CCT3, MVP, TAOK2, KIF22, ALDOA, CCT7"	212	76	8749	3.25806852	0.999999959	1	1
WIKIPATHWAYS	WP107:Translation factors	5	1.373626374	0.03617609	"EIF2B4, EIF2B3, EIF4EBP1, EIF3G, EIF3C"	212	52	8749	3.968160377	0.99999996	1	1
GOTERM_BP_DIRECT	GO:0043328~protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	3	0.824175824	0.036483644	"VPS37C, SNF8, VPS28"	349	17	19416	9.817630204	1	1	1
GOTERM_BP_DIRECT	GO:0010212~response to ionizing radiation	4	1.098901099	0.036861369	"H2AX, BABAM1, STK11, NABP2"	349	41	19416	5.427632958	1	1	1
GOTERM_BP_DIRECT	GO:0090148~membrane fission	4	1.098901099	0.036861369	"CHMP1A, VPS37C, SNF8, VPS28"	349	41	19416	5.427632958	1	1	1
WIKIPATHWAYS	WP4628:Aerobic glycolysis augmented	3	0.824175824	0.037911965	"PKM, TPI1, ALDOA"	212	13	8749	9.523584906	0.999999982	1	1
WIKIPATHWAYS	WP4190:Mevalonate arm of cholesterol biosynthesis pathway	3	0.824175824	0.037911965	"HMGCL, MVK, PMVK"	212	13	8749	9.523584906	0.999999982	1	1
GOTERM_BP_DIRECT	GO:0015031~protein transport	15	4.120879121	0.038862153	"SEC13, MVP, VPS37C, YIF1A, SCAMP3, RABEP2, TMEM115, LMAN2, CHMP1A, TIMM17B, AP3S2, CCDC22, ATG7, COPE, VPS28"	349	460	19416	1.81412732	1	1	1
WIKIPATHWAYS	WP2272:Pathogenic Escherichia coli infection	5	1.373626374	0.043131675	"KRT18, ARPC1B, ARPC5L, ARPC4, TUBA4A"	212	55	8749	3.751715266	0.999999999	1	1
GOTERM_BP_DIRECT	GO:1903232~melanosome assembly	3	0.824175824	0.044814132	"AP1S1, HPS6, AP3S2"	349	19	19416	8.784195446	1	1	1
GOTERM_BP_DIRECT	GO:0060340~positive regulation of type I interferon-mediated signaling pathway	3	0.824175824	0.049216894	"IRF3, FADD, IKBKE"	349	20	19416	8.344985673	1	1	1
WIKIPATHWAYS	WP197:Cholesterol biosynthesis pathway	3	0.824175824	0.049458736	"NSDHL, MVK, PMVK"	212	15	8749	8.253773585	1	1	1
GOTERM_BP_DIRECT	GO:0043123~positive regulation of canonical NF-kappaB signal transduction	9	2.472527473	0.05150663	"AKAP13, IRAK1, IRF3, HMOX1, FADD, LTBR, CCDC22, IKBKE, CC2D1A"	349	226	19416	2.215482922	1	1	1
WIKIPATHWAYS	WP5380:5q35 copy number variation	7	1.923076923	0.051518148	"H2AX, BABAM1, RGS14, LMAN2, CLTB, NELFB, DDX41"	212	111	8749	2.60254122	1	1	1
GOTERM_BP_DIRECT	GO:0000098~sulfur amino acid catabolic process	2	0.549450549	0.052814775	"MPST, TST"	349	3	19416	37.08882521	1	1	1
GOTERM_BP_DIRECT	"GO:0019287~isopentenyl diphosphate biosynthetic process, mevalonate pathway"	2	0.549450549	0.052814775	"MVK, PMVK"	349	3	19416	37.08882521	1	1	1
GOTERM_BP_DIRECT	GO:0042180~ketone metabolic process	2	0.549450549	0.052814775	"NMT1, DHRS4"	349	3	19416	37.08882521	1	1	1
WIKIPATHWAYS	WP5426:HDAC6 interactions in the central nervous system	7	1.923076923	0.053390386	"PRDX2, VCP, ACTR1A, STUB1, NDUFV1, TUBA4A, PPP1CA"	212	112	8749	2.579304245	1	1	1
GOTERM_BP_DIRECT	GO:0045862~positive regulation of proteolysis	3	0.824175824	0.053768706	"STUB1, FADD, AURKAIP1"	349	21	19416	7.947605403	1	1	1
GOTERM_BP_DIRECT	GO:0008154~actin polymerization or depolymerization	3	0.824175824	0.053768706	"FLII, CAPG, VILL"	349	21	19416	7.947605403	1	1	1
GOTERM_BP_DIRECT	GO:0090201~negative regulation of release of cytochrome c from mitochondria	3	0.824175824	0.053768706	"LMNA, PPIF, PARL"	349	21	19416	7.947605403	1	1	1
WIKIPATHWAYS	WP2571:Polycystic kidney disease pathway	6	1.648351648	0.054123619	"STK11, MAP2K2, RPS6KA1, DVL1, HRAS, PRKAB1"	212	85	8749	2.913096559	1	1	1
BIOCARTA	h_cdk5Pathway:Phosphorylation of MEK1 by cdk5/p35 down regulates the MAP kinase pathway	3	0.824175824	0.054292411	"DPM2, MAP2K2, HRAS"	49	13	1623	7.643642072	0.999726939	1	1
WIKIPATHWAYS	WP5333:Enterocyte cholesterol metabolism	4	1.098901099	0.05515388	"EBP, NSDHL, MVK, PMVK"	212	36	8749	4.585429769	1	1	1
COG_ONTOLOGY	Lipid metabolism	5	1.373626374	0.056127963	"GCDH, ACADVL, ECH1, NMT1, CES2"	44	69	2025	3.334980237	0.685034923	1	1
